day,user_id,value_prop,clicked,view_count,click_count,payment_count,total_spent
2020-11-25,53885,credits_consumer,0,2,0,1,315.32
2020-11-25,76353,send_money,0,0,0,2,52.72
2020-11-25,61557,credits_consumer,0,0,0,1,15.2
2020-11-25,73540,point,0,0,0,3,155.38
2020-11-25,59786,point,0,1,0,2,213.73
2020-11-25,37651,credits_consumer,0,0,0,2,53.55
2020-11-25,27080,point,0,0,0,1,14.41
2020-11-25,38800,cellphone_recharge,1,0,0,2,77.22
2020-11-25,13156,point,0,1,0,3,108.38
2020-11-25,45119,transport,0,0,0,1,77.52
2020-11-25,5119,prepaid,0,0,0,1,7.19
2020-11-25,869,prepaid,0,0,0,1,48.42
2020-11-25,51010,transport,0,0,0,1,48.75
2020-11-25,66065,send_money,0,0,0,2,39.89
2020-11-25,65987,transport,0,0,0,1,23.48
2020-11-25,99738,cellphone_recharge,0,0,0,1,66.84
2020-11-25,1374,send_money,1,1,0,0,0.0
2020-11-25,41948,cellphone_recharge,0,2,0,2,143.54
2020-11-25,86286,cellphone_recharge,0,2,0,2,182.32
2020-11-25,4865,prepaid,0,0,0,1,10.4
2020-11-25,12273,transport,0,3,0,1,16.98
2020-11-25,78728,point,0,0,0,1,7.9
2020-11-25,70622,cellphone_recharge,0,0,0,2,230.28
2020-11-25,12824,cellphone_recharge,0,3,1,0,0.0
2020-11-25,69127,send_money,0,0,0,1,13.86
2020-11-25,20088,transport,0,0,0,2,106.74
2020-11-25,4614,credits_consumer,0,0,0,1,22.88
2020-11-25,37068,point,1,1,0,0,0.0
2020-11-25,19963,credits_consumer,0,0,0,1,43.6
2020-11-25,54591,link_cobro,0,0,0,2,145.52
2020-11-25,63950,prepaid,0,2,1,2,121.02
2020-11-25,88035,send_money,0,1,0,0,0.0
2020-11-25,71627,cellphone_recharge,0,1,0,0,0.0
2020-11-25,34582,link_cobro,0,0,0,1,16.21
2020-11-25,24553,send_money,0,0,0,1,56.46
2020-11-25,31600,prepaid,0,0,0,1,4.53
2020-11-25,42708,send_money,1,0,0,2,91.85
2020-11-25,65349,link_cobro,0,1,1,2,74.21
2020-11-25,53870,send_money,0,0,0,1,30.93
2020-11-25,21398,transport,0,0,0,2,24.63
2020-11-25,88462,transport,0,1,0,2,201.44
2020-11-25,72476,credits_consumer,0,0,0,1,16.09
2020-11-25,52388,transport,0,2,0,1,153.76
2020-11-25,56575,credits_consumer,0,0,0,1,11.03
2020-11-25,48664,prepaid,0,1,0,1,15.28
2020-11-25,63473,send_money,0,0,0,1,48.43
2020-11-25,38282,prepaid,1,0,0,2,74.81
2020-11-25,93368,prepaid,0,0,0,1,54.32
2020-11-25,40639,send_money,0,0,0,1,100.8
2020-11-25,19428,transport,0,1,0,1,68.63
2020-11-25,26727,send_money,0,1,0,0,0.0
2020-11-25,16255,cellphone_recharge,0,1,1,0,0.0
2020-11-25,17189,credits_consumer,0,0,0,1,36.56
2020-11-25,81888,transport,1,2,0,2,72.82
2020-11-25,89666,point,0,2,0,2,257.48
2020-11-25,66087,point,0,1,1,0,0.0
2020-11-25,31875,point,0,2,0,0,0.0
2020-11-25,32671,link_cobro,0,1,0,1,6.82
2020-11-25,61345,link_cobro,0,1,0,1,59.56
2020-11-25,89546,cellphone_recharge,0,1,0,1,85.82
2020-11-25,8835,prepaid,0,1,0,3,129.08
2020-11-25,75118,prepaid,0,1,0,0,0.0
2020-11-25,65349,cellphone_recharge,0,1,0,0,0.0
2020-11-25,61183,prepaid,1,2,0,0,0.0
2020-11-25,48452,transport,0,0,0,1,20.99
2020-11-25,1902,link_cobro,0,1,0,0,0.0
2020-11-25,68935,credits_consumer,0,2,0,0,0.0
2020-11-25,95699,send_money,0,1,0,0,0.0
2020-11-25,30404,send_money,0,2,0,0,0.0
2020-11-25,77783,send_money,0,0,0,1,139.22
2020-11-25,59642,credits_consumer,1,1,0,0,0.0
2020-11-25,94852,point,0,3,2,0,0.0
2020-11-25,60307,cellphone_recharge,0,1,0,0,0.0
2020-11-25,35092,point,0,2,0,1,43.34
2020-11-25,62605,prepaid,1,1,0,1,123.11
2020-11-25,22251,link_cobro,0,0,0,1,25.44
2020-11-25,27434,send_money,0,0,0,1,7.41
2020-11-25,42923,transport,0,1,0,0,0.0
2020-11-25,76152,cellphone_recharge,0,1,0,0,0.0
2020-11-25,58996,cellphone_recharge,0,1,0,1,3.32
2020-11-25,3607,link_cobro,0,0,0,2,175.71
2020-11-25,87623,point,0,1,0,0,0.0
2020-11-25,47408,send_money,0,0,0,1,135.54
2020-11-25,26317,send_money,0,0,0,1,37.89
2020-11-25,72757,cellphone_recharge,0,0,0,2,144.79
2020-11-25,36065,link_cobro,0,1,0,0,0.0
2020-11-25,911,link_cobro,0,1,0,1,97.72
2020-11-25,35324,point,0,3,0,0,0.0
2020-11-25,42277,link_cobro,0,0,0,1,33.88
2020-11-25,46507,credits_consumer,0,2,0,0,0.0
2020-11-25,3819,transport,0,1,0,1,6.04
2020-11-25,68086,send_money,0,1,0,1,183.94
2020-11-25,71178,credits_consumer,0,0,0,3,182.56
2020-11-25,5582,cellphone_recharge,0,1,0,2,174.89
2020-11-25,73604,send_money,0,1,0,1,98.66
2020-11-25,10010,cellphone_recharge,0,0,0,2,35.66
2020-11-25,64277,send_money,0,2,0,1,12.1
2020-11-25,43622,link_cobro,0,1,0,3,80.69
2020-11-25,32670,cellphone_recharge,0,0,0,2,61.12
2020-11-25,5424,cellphone_recharge,0,0,0,1,139.66
2020-11-25,27164,link_cobro,0,1,0,0,0.0
2020-11-25,30176,cellphone_recharge,0,1,0,0,0.0
2020-11-25,7008,link_cobro,0,0,0,1,26.0
2020-11-25,541,credits_consumer,0,1,0,0,0.0
2020-11-25,9323,link_cobro,0,0,0,1,63.92
2020-11-25,88691,link_cobro,0,1,0,0,0.0
2020-11-25,98081,credits_consumer,0,1,0,1,20.2
2020-11-25,33655,credits_consumer,0,0,0,1,35.4
2020-11-25,1136,cellphone_recharge,1,1,0,2,73.7
2020-11-25,68595,prepaid,1,0,0,1,133.22
2020-11-25,50600,send_money,0,0,0,1,28.09
2020-11-25,7026,send_money,0,1,0,1,153.1
2020-11-25,56893,credits_consumer,0,1,0,0,0.0
2020-11-25,79120,prepaid,0,1,0,1,12.34
2020-11-25,63574,transport,0,0,0,1,17.01
2020-11-25,77655,point,0,0,0,1,73.55
2020-11-25,81889,transport,0,1,0,2,150.18
2020-11-25,74505,link_cobro,0,1,1,2,201.89
2020-11-25,29309,send_money,0,0,0,2,74.27
2020-11-25,31018,prepaid,0,2,1,0,0.0
2020-11-25,85654,point,1,0,0,2,179.83
2020-11-25,53475,cellphone_recharge,0,0,0,1,35.75
2020-11-25,50008,link_cobro,0,1,0,0,0.0
2020-11-25,28741,prepaid,0,3,0,1,73.32
2020-11-25,84409,cellphone_recharge,0,1,0,0,0.0
2020-11-25,28337,transport,0,1,0,1,81.64
2020-11-25,51126,transport,0,2,0,2,503.46
2020-11-25,39615,prepaid,0,1,0,2,161.24
2020-11-25,39066,cellphone_recharge,0,0,0,2,226.63
2020-11-25,21972,transport,0,1,0,0,0.0
2020-11-25,60537,credits_consumer,1,2,0,0,0.0
2020-11-25,23565,cellphone_recharge,1,0,0,1,94.5
2020-11-25,74859,prepaid,0,1,0,2,215.52
2020-11-25,45402,transport,0,0,0,1,0.83
2020-11-25,55361,transport,0,0,0,1,50.58
2020-11-25,82471,prepaid,0,1,0,0,0.0
2020-11-25,77916,cellphone_recharge,0,1,0,1,89.41
2020-11-25,71903,credits_consumer,0,1,0,0,0.0
2020-11-25,3602,transport,0,1,0,2,130.09
2020-11-25,98111,send_money,0,2,1,1,13.84
2020-11-25,4168,point,0,1,0,2,129.13
2020-11-25,87767,send_money,0,0,0,3,268.9
2020-11-25,77401,send_money,0,0,0,1,14.01
2020-11-25,64450,credits_consumer,0,0,0,1,7.19
2020-11-25,74505,transport,0,2,0,0,0.0
2020-11-25,63804,prepaid,0,1,0,0,0.0
2020-11-25,1301,cellphone_recharge,0,1,0,2,324.89
2020-11-25,6587,link_cobro,0,0,0,1,116.62
2020-11-25,66087,send_money,0,0,0,4,305.39
2020-11-25,81876,link_cobro,0,2,0,0,0.0
2020-11-25,15901,point,0,2,0,1,72.9
2020-11-25,46049,cellphone_recharge,0,0,0,1,43.9
2020-11-25,42762,cellphone_recharge,0,1,0,1,22.28
2020-11-25,1599,prepaid,0,1,0,1,183.65
2020-11-25,76306,prepaid,0,1,0,0,0.0
2020-11-25,78408,prepaid,0,1,0,0,0.0
2020-11-25,56614,link_cobro,0,0,0,1,20.11
2020-11-25,15221,point,0,0,0,1,20.92
2020-11-25,65592,cellphone_recharge,0,1,0,1,103.62
2020-11-25,20693,send_money,0,0,0,1,5.72
2020-11-25,73515,credits_consumer,0,0,0,1,87.65
2020-11-25,24671,cellphone_recharge,0,0,0,1,20.59
2020-11-25,15860,prepaid,1,2,0,1,336.34
2020-11-25,37283,cellphone_recharge,0,1,0,2,15.24
2020-11-25,15139,transport,0,1,0,1,12.99
2020-11-25,61345,credits_consumer,0,0,0,1,4.47
2020-11-25,56063,credits_consumer,0,1,0,0,0.0
2020-11-25,88687,credits_consumer,0,1,0,1,6.38
2020-11-25,90046,credits_consumer,0,0,0,2,102.55
2020-11-25,4252,prepaid,1,1,0,1,3.09
2020-11-25,47759,cellphone_recharge,0,0,0,3,113.11
2020-11-25,6340,transport,0,2,0,1,139.16
2020-11-25,23270,prepaid,0,1,0,0,0.0
2020-11-25,45565,point,0,0,0,5,446.6
2020-11-25,53238,point,0,3,0,1,351.6
2020-11-25,94330,link_cobro,0,0,0,5,291.02
2020-11-25,95499,cellphone_recharge,0,1,0,0,0.0
2020-11-25,17571,credits_consumer,0,3,1,1,82.11
2020-11-25,66916,credits_consumer,0,1,0,0,0.0
2020-11-25,12182,prepaid,0,1,0,4,195.73
2020-11-25,19429,cellphone_recharge,0,1,0,1,69.93
2020-11-25,63361,cellphone_recharge,1,1,0,0,0.0
2020-11-25,8739,transport,0,3,0,2,106.59
2020-11-25,68818,transport,0,1,0,1,38.25
2020-11-25,26979,point,0,0,0,2,64.99
2020-11-25,68735,link_cobro,0,1,0,0,0.0
2020-11-25,5059,credits_consumer,1,1,0,0,0.0
2020-11-25,29281,credits_consumer,0,0,0,1,60.78
2020-11-25,56436,link_cobro,1,0,0,1,121.29
2020-11-25,86669,send_money,0,0,0,2,30.69
2020-11-25,82336,credits_consumer,0,1,0,0,0.0
2020-11-25,83790,prepaid,0,4,0,1,76.64
2020-11-25,30793,cellphone_recharge,0,0,0,1,13.04
2020-11-25,82871,point,0,1,0,0,0.0
2020-11-25,67452,send_money,0,2,0,0,0.0
2020-11-25,19986,prepaid,1,1,0,1,7.13
2020-11-25,79201,link_cobro,0,1,0,0,0.0
2020-11-25,33040,point,0,1,1,0,0.0
2020-11-25,23203,point,0,0,0,1,8.85
2020-11-25,59252,cellphone_recharge,0,0,0,1,23.48
2020-11-25,64158,prepaid,0,3,0,1,62.43
2020-11-25,50354,link_cobro,0,1,0,0,0.0
2020-11-25,93309,prepaid,0,1,0,0,0.0
2020-11-25,64593,link_cobro,0,0,0,2,37.53
2020-11-25,7290,prepaid,0,0,0,1,38.5
2020-11-25,89007,cellphone_recharge,0,0,0,2,85.77
2020-11-25,91066,credits_consumer,0,0,0,1,5.77
2020-11-25,97701,credits_consumer,0,1,0,1,54.73
2020-11-25,21151,credits_consumer,0,1,0,3,96.92
2020-11-25,13950,transport,0,0,0,1,61.18
2020-11-25,1197,credits_consumer,0,0,0,1,39.7
2020-11-25,55423,credits_consumer,0,0,0,2,108.91
2020-11-25,10441,link_cobro,0,0,0,2,85.76
2020-11-25,56447,send_money,0,1,0,2,242.55
2020-11-25,27420,send_money,0,0,0,1,65.9
2020-11-25,85004,cellphone_recharge,0,0,0,1,25.98
2020-11-25,33811,transport,0,1,0,2,192.46
2020-11-25,71756,point,0,0,0,2,26.06
2020-11-25,85989,send_money,0,0,0,1,19.89
2020-11-25,17047,point,0,0,0,1,87.85
2020-11-25,15901,send_money,0,1,0,0,0.0
2020-11-25,68826,send_money,0,0,0,1,28.57
2020-11-25,94671,link_cobro,0,1,0,0,0.0
2020-11-25,30598,cellphone_recharge,0,1,0,1,16.83
2020-11-25,23702,prepaid,0,1,0,1,45.2
2020-11-25,40784,link_cobro,0,1,1,2,35.16
2020-11-25,29938,send_money,0,3,0,1,266.52
2020-11-25,23854,send_money,0,0,0,3,155.97
2020-11-25,62430,link_cobro,0,0,0,1,20.05
2020-11-25,42708,transport,1,0,0,1,64.52
2020-11-25,44742,cellphone_recharge,0,0,0,1,38.16
2020-11-25,62364,transport,0,1,0,0,0.0
2020-11-25,17348,point,0,0,0,1,1.1
2020-11-25,35515,cellphone_recharge,0,0,0,1,53.51
2020-11-25,66191,prepaid,0,1,0,1,4.52
2020-11-25,92256,credits_consumer,0,1,0,0,0.0
2020-11-25,57379,transport,0,1,0,0,0.0
2020-11-25,72384,point,1,1,0,1,171.12
2020-11-25,96467,transport,0,1,0,0,0.0
2020-11-25,36033,link_cobro,0,2,0,0,0.0
2020-11-25,4339,transport,0,1,0,0,0.0
2020-11-25,28084,credits_consumer,1,1,0,0,0.0
2020-11-25,50182,credits_consumer,0,0,0,3,211.14
2020-11-25,30387,point,0,0,0,1,9.42
2020-11-25,57002,cellphone_recharge,0,1,1,0,0.0
2020-11-25,87184,link_cobro,0,0,0,1,24.18
2020-11-25,50095,send_money,0,3,0,1,199.53
2020-11-25,62767,point,0,0,0,2,168.7
2020-11-25,24739,cellphone_recharge,0,0,0,2,21.79
2020-11-25,46667,credits_consumer,0,0,0,1,88.95
2020-11-25,8739,point,0,2,0,0,0.0
2020-11-25,47042,prepaid,0,0,0,4,199.51
2020-11-25,39293,credits_consumer,0,1,0,1,30.81
2020-11-25,46919,credits_consumer,0,0,0,1,5.97
2020-11-25,84785,send_money,0,0,0,2,215.99
2020-11-25,47866,send_money,0,2,0,2,100.5
2020-11-25,81926,point,0,2,1,0,0.0
2020-11-25,6340,prepaid,0,1,0,1,152.62
2020-11-25,29015,cellphone_recharge,1,0,0,1,30.28
2020-11-25,57106,link_cobro,0,0,0,1,133.29
2020-11-25,52673,send_money,0,0,0,1,3.56
2020-11-25,8013,cellphone_recharge,0,3,0,1,149.61
2020-11-25,72183,link_cobro,0,0,0,3,155.43
2020-11-25,83700,point,0,1,0,0,0.0
2020-11-25,56430,point,0,2,0,1,54.88
2020-11-25,16921,send_money,0,1,0,1,29.69
2020-11-25,54383,link_cobro,0,0,0,2,141.29
2020-11-25,5251,point,0,1,0,0,0.0
2020-11-25,20933,transport,0,1,0,0,0.0
2020-11-25,32597,link_cobro,0,0,0,2,213.41
2020-11-25,17340,credits_consumer,0,1,0,0,0.0
2020-11-25,96202,transport,0,1,0,0,0.0
2020-11-25,36551,transport,0,1,1,1,22.84
2020-11-25,88955,send_money,0,2,0,0,0.0
2020-11-25,94245,link_cobro,0,0,0,2,168.38
2020-11-25,28548,point,0,0,0,1,62.72
2020-11-25,11750,credits_consumer,0,1,1,3,148.33
2020-11-25,38240,point,0,0,0,1,59.2
2020-11-25,51852,point,0,2,0,2,194.88
2020-11-25,35397,send_money,0,1,1,2,88.84
2020-11-25,28048,credits_consumer,0,1,0,0,0.0
2020-11-25,10069,cellphone_recharge,0,1,0,1,24.84
2020-11-25,55813,point,1,1,0,1,157.01
2020-11-25,86794,send_money,0,0,0,1,74.43
2020-11-25,84281,point,0,1,0,0,0.0
2020-11-25,37819,prepaid,0,1,0,0,0.0
2020-11-25,68663,send_money,0,2,1,0,0.0
2020-11-25,98637,prepaid,0,0,0,1,130.39
2020-11-25,13166,link_cobro,0,0,0,2,56.64
2020-11-25,44760,link_cobro,0,1,0,0,0.0
2020-11-25,8917,prepaid,0,0,0,1,38.23
2020-11-25,2205,transport,0,1,0,4,182.07
2020-11-25,43946,cellphone_recharge,0,0,0,1,66.75
2020-11-25,74184,prepaid,0,1,0,0,0.0
2020-11-25,34354,credits_consumer,0,1,0,0,0.0
2020-11-25,17044,transport,0,1,0,0,0.0
2020-11-25,30677,credits_consumer,0,2,0,1,52.3
2020-11-25,32531,credits_consumer,0,0,0,2,176.86
2020-11-25,30545,cellphone_recharge,0,1,0,0,0.0
2020-11-25,14204,transport,0,1,0,0,0.0
2020-11-25,16073,cellphone_recharge,0,2,0,0,0.0
2020-11-25,3547,link_cobro,0,0,0,3,108.98
2020-11-25,38782,prepaid,1,1,0,1,35.72
2020-11-25,78011,link_cobro,0,1,0,0,0.0
2020-11-25,3907,cellphone_recharge,0,1,0,0,0.0
2020-11-25,81631,credits_consumer,0,0,0,1,42.23
2020-11-25,74205,cellphone_recharge,0,1,0,0,0.0
2020-11-25,78293,cellphone_recharge,0,0,0,2,189.26
2020-11-25,66365,credits_consumer,0,0,0,2,86.82
2020-11-25,77959,credits_consumer,0,1,0,0,0.0
2020-11-25,85636,credits_consumer,0,0,0,1,30.39
2020-11-25,63363,cellphone_recharge,0,1,0,0,0.0
2020-11-25,36185,cellphone_recharge,0,0,0,1,8.23
2020-11-25,42267,point,0,1,0,1,56.58
2020-11-25,65912,send_money,0,0,0,1,15.74
2020-11-25,96070,prepaid,0,0,0,1,12.65
2020-11-25,14323,transport,0,1,0,1,29.61
2020-11-25,96924,credits_consumer,0,0,0,2,64.67
2020-11-25,76592,prepaid,0,0,0,1,16.34
2020-11-25,54249,transport,1,0,0,1,3.93
2020-11-25,35675,credits_consumer,0,1,0,0,0.0
2020-11-25,62737,credits_consumer,0,1,0,0,0.0
2020-11-25,13630,point,0,0,0,1,45.66
2020-11-25,58877,point,0,0,0,1,31.85
2020-11-25,32448,link_cobro,0,2,0,0,0.0
2020-11-25,26761,credits_consumer,0,1,0,1,49.85
2020-11-25,1047,link_cobro,0,0,0,1,75.2
2020-11-25,46199,link_cobro,0,0,0,1,92.02
2020-11-25,85024,point,0,2,0,1,119.7
2020-11-25,22251,cellphone_recharge,0,1,0,0,0.0
2020-11-25,47232,credits_consumer,0,0,0,1,62.02
2020-11-25,46824,link_cobro,0,0,0,1,26.97
2020-11-25,67108,cellphone_recharge,0,1,0,0,0.0
2020-11-25,36514,prepaid,0,1,0,0,0.0
2020-11-25,63506,cellphone_recharge,0,1,0,1,1.96
2020-11-25,69611,transport,0,0,0,6,540.94
2020-11-25,19046,point,0,1,1,1,20.52
2020-11-25,97629,cellphone_recharge,0,0,0,1,17.66
2020-11-25,897,send_money,0,0,0,3,138.77
2020-11-25,733,transport,0,0,0,2,79.82
2020-11-25,88739,cellphone_recharge,0,1,0,0,0.0
2020-11-25,80283,credits_consumer,0,1,0,2,94.91
2020-11-25,73961,transport,0,1,0,3,78.1
2020-11-25,51758,cellphone_recharge,0,1,0,0,0.0
2020-11-25,26330,prepaid,0,0,0,1,94.24
2020-11-25,80733,link_cobro,0,2,1,0,0.0
2020-11-25,86732,link_cobro,0,2,0,0,0.0
2020-11-25,25794,point,0,0,0,1,16.74
2020-11-25,9017,point,1,2,0,2,348.62
2020-11-25,13017,send_money,0,2,0,0,0.0
2020-11-25,44243,cellphone_recharge,0,0,0,2,45.19
2020-11-25,56595,cellphone_recharge,0,2,0,0,0.0
2020-11-25,48290,send_money,0,1,0,1,12.71
2020-11-25,51212,cellphone_recharge,0,0,0,1,53.37
2020-11-25,15397,credits_consumer,0,1,0,0,0.0
2020-11-25,67621,point,0,0,0,1,25.43
2020-11-25,22114,credits_consumer,0,1,0,1,2.92
2020-11-25,11536,send_money,0,1,0,1,65.73
2020-11-25,76233,link_cobro,0,3,0,1,202.86
2020-11-25,70731,transport,0,2,0,2,109.74
2020-11-25,6191,transport,0,1,0,0,0.0
2020-11-25,30451,cellphone_recharge,0,0,0,1,52.89
2020-11-25,83897,transport,0,0,0,1,3.98
2020-11-25,63719,cellphone_recharge,0,2,0,0,0.0
2020-11-25,91109,credits_consumer,0,0,0,1,87.43
2020-11-25,66718,cellphone_recharge,0,0,0,1,43.93
2020-11-25,19582,send_money,0,1,0,2,177.83
2020-11-25,72605,prepaid,0,1,0,2,42.33
2020-11-25,3011,prepaid,0,0,0,1,65.47
2020-11-25,17322,link_cobro,0,0,0,2,190.17
2020-11-25,89914,credits_consumer,0,1,0,1,95.99
2020-11-25,3685,transport,0,1,0,1,7.37
2020-11-25,62406,cellphone_recharge,0,0,0,1,143.31
2020-11-25,31667,point,0,1,0,0,0.0
2020-11-25,66891,link_cobro,0,0,0,1,93.83
2020-11-25,33811,link_cobro,0,1,0,0,0.0
2020-11-25,98792,link_cobro,1,1,0,0,0.0
2020-11-25,24356,credits_consumer,0,0,0,1,52.38
2020-11-25,10528,prepaid,0,1,0,0,0.0
2020-11-25,2221,transport,0,0,0,3,169.65
2020-11-25,65711,cellphone_recharge,0,0,0,1,139.03
2020-11-25,31283,transport,0,3,0,0,0.0
2020-11-25,95151,prepaid,0,2,1,1,105.46
2020-11-25,80802,send_money,0,0,0,1,16.23
2020-11-25,52876,send_money,0,0,0,2,96.08
2020-11-25,17468,cellphone_recharge,0,0,0,1,61.37
2020-11-25,24597,send_money,0,1,0,0,0.0
2020-11-25,76690,point,0,0,0,2,23.52
2020-11-25,13029,link_cobro,0,1,0,2,82.73
2020-11-25,37330,credits_consumer,1,1,0,1,150.37
2020-11-25,76211,credits_consumer,0,0,0,1,70.63
2020-11-25,16480,transport,0,1,0,2,72.37
2020-11-25,3270,transport,0,1,0,0,0.0
2020-11-25,32484,send_money,0,0,0,1,178.29
2020-11-25,46291,link_cobro,0,0,0,2,149.33
2020-11-25,2094,cellphone_recharge,0,1,0,0,0.0
2020-11-25,81590,transport,0,2,0,0,0.0
2020-11-25,28043,link_cobro,0,1,0,1,63.52
2020-11-25,3884,link_cobro,0,0,0,1,53.25
2020-11-25,58558,cellphone_recharge,0,1,0,0,0.0
2020-11-25,18839,link_cobro,0,1,0,1,5.5
2020-11-25,74205,link_cobro,1,2,0,0,0.0
2020-11-25,39894,cellphone_recharge,0,0,0,2,36.08
2020-11-25,65525,link_cobro,0,0,0,2,38.88
2020-11-25,37539,send_money,1,0,0,2,71.87
2020-11-25,21972,credits_consumer,0,0,0,1,40.3
2020-11-25,75036,credits_consumer,0,1,0,0,0.0
2020-11-25,24237,credits_consumer,0,3,0,0,0.0
2020-11-25,53885,cellphone_recharge,0,2,0,1,147.48
2020-11-25,41018,credits_consumer,0,1,0,0,0.0
2020-11-25,22920,prepaid,0,1,0,1,109.15
2020-11-25,68029,send_money,0,2,1,0,0.0
2020-11-25,38711,cellphone_recharge,1,0,0,1,1.47
2020-11-25,85078,transport,1,0,0,1,85.69
2020-11-25,21787,credits_consumer,0,1,0,0,0.0
2020-11-25,31043,link_cobro,0,1,0,0,0.0
2020-11-25,92527,prepaid,0,3,0,1,171.93
2020-11-25,68284,prepaid,0,0,0,1,61.76
2020-11-25,26741,point,0,0,0,1,60.76
2020-11-25,30297,transport,0,1,1,0,0.0
2020-11-25,7742,cellphone_recharge,0,0,0,2,154.72
2020-11-25,9391,send_money,0,0,0,2,202.65
2020-11-25,82444,point,0,1,0,1,7.64
2020-11-25,2041,link_cobro,0,0,0,1,71.36
2020-11-25,85793,credits_consumer,0,2,1,1,51.84
2020-11-25,68517,point,0,1,0,0,0.0
2020-11-25,2095,transport,0,0,0,3,71.17
2020-11-25,30900,prepaid,0,0,0,1,80.76
2020-11-25,66411,link_cobro,0,1,0,0,0.0
2020-11-25,43882,link_cobro,0,2,0,0,0.0
2020-11-25,30112,send_money,0,1,0,0,0.0
2020-11-25,36242,transport,0,2,0,1,55.66
2020-11-25,44730,transport,0,1,0,0,0.0
2020-11-25,57225,link_cobro,0,2,0,0,0.0
2020-11-25,6590,prepaid,0,0,0,1,37.75
2020-11-25,7751,point,1,1,0,2,117.51
2020-11-25,62611,transport,0,1,1,0,0.0
2020-11-25,89981,credits_consumer,0,0,0,1,85.03
2020-11-25,42989,credits_consumer,0,1,0,1,29.26
2020-11-25,8644,link_cobro,0,2,0,0,0.0
2020-11-25,8575,transport,0,0,0,1,0.86
2020-11-25,82113,cellphone_recharge,0,1,0,0,0.0
2020-11-25,63952,cellphone_recharge,0,0,0,1,6.75
2020-11-25,84650,link_cobro,0,1,0,1,51.88
2020-11-25,25794,link_cobro,0,1,0,1,3.26
2020-11-25,51183,credits_consumer,0,1,1,0,0.0
2020-11-25,46455,link_cobro,0,2,0,1,171.2
2020-11-25,43564,credits_consumer,0,0,0,3,220.72
2020-11-25,98541,send_money,0,1,0,1,69.63
2020-11-25,76204,link_cobro,0,0,0,1,38.2
2020-11-25,73868,point,0,0,0,1,3.79
2020-11-25,85248,link_cobro,0,1,1,1,105.7
2020-11-25,23928,cellphone_recharge,1,0,0,2,83.36
2020-11-25,86865,cellphone_recharge,0,0,0,2,21.24
2020-11-25,31600,credits_consumer,1,0,0,4,279.07
2020-11-25,47748,link_cobro,0,0,0,1,10.46
2020-11-25,14403,link_cobro,0,1,0,0,0.0
2020-11-25,91339,transport,0,1,0,1,21.01
2020-11-25,97473,send_money,0,1,0,1,21.37
2020-11-25,95333,link_cobro,0,1,0,1,63.56
2020-11-25,87566,credits_consumer,0,2,1,2,385.1
2020-11-25,68826,credits_consumer,0,1,0,0,0.0
2020-11-25,24857,link_cobro,0,1,0,0,0.0
2020-11-25,20445,transport,0,2,0,0,0.0
2020-11-25,65766,prepaid,0,0,0,4,140.32
2020-11-25,20511,send_money,0,2,0,1,48.18
2020-11-25,77702,prepaid,1,0,0,1,5.78
2020-11-25,98104,prepaid,0,2,0,1,176.28
2020-11-25,99886,transport,1,2,0,0,0.0
2020-11-25,98456,prepaid,0,2,0,2,136.54
2020-11-25,8266,prepaid,0,1,0,1,81.12
2020-11-25,98094,link_cobro,0,0,0,2,31.78
2020-11-25,8504,credits_consumer,0,2,1,0,0.0
2020-11-25,77072,point,0,0,0,1,0.87
2020-11-25,40695,link_cobro,0,1,0,1,64.34
2020-11-25,64512,link_cobro,1,0,0,2,182.94
2020-11-25,3612,transport,0,0,0,1,47.15
2020-11-25,68013,point,0,1,0,2,91.33
2020-11-25,34854,point,0,2,0,1,167.92
2020-11-25,33182,link_cobro,0,1,0,2,176.45
2020-11-25,97628,credits_consumer,1,0,0,2,58.65
2020-11-25,26510,credits_consumer,0,1,0,1,118.4
2020-11-25,99479,prepaid,0,0,0,1,56.19
2020-11-25,34750,prepaid,0,1,0,1,35.38
2020-11-25,7351,transport,0,1,1,0,0.0
2020-11-25,41926,link_cobro,0,0,0,1,153.84
2020-11-25,46150,send_money,0,0,0,2,180.53
2020-11-25,66372,transport,0,1,0,1,32.99
2020-11-25,40708,prepaid,1,0,0,1,73.59
2020-11-25,85146,send_money,0,0,0,1,20.62
2020-11-25,5591,credits_consumer,0,1,1,1,37.38
2020-11-25,70497,point,0,1,0,2,152.69
2020-11-25,31452,send_money,0,0,0,1,20.41
2020-11-25,58578,point,0,0,0,1,69.48
2020-11-25,30852,send_money,0,0,0,1,3.88
2020-11-25,99521,point,0,0,0,1,89.91
2020-11-25,63688,cellphone_recharge,0,1,0,0,0.0
2020-11-25,41114,cellphone_recharge,0,1,0,1,112.31
2020-11-25,21941,cellphone_recharge,0,1,0,0,0.0
2020-11-25,73098,credits_consumer,0,2,0,1,101.1
2020-11-25,52669,credits_consumer,0,0,0,1,4.59
2020-11-25,78311,send_money,0,1,0,0,0.0
2020-11-25,7742,transport,0,0,0,1,5.24
2020-11-25,2710,transport,0,1,0,1,63.77
2020-11-25,86830,prepaid,0,0,0,1,16.02
2020-11-25,19224,point,0,1,0,0,0.0
2020-11-25,68350,point,0,0,0,1,51.18
2020-11-25,36421,point,1,0,0,1,65.26
2020-11-25,14997,prepaid,0,1,1,0,0.0
2020-11-25,79012,send_money,0,0,0,1,50.68
